instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casual_daily,registered_daily,cnt_daily
6607,2011-10-07,Winter,2011,October,20,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.49,0.0,30,167,197,949,4036,4985
6608,2011-10-07,Winter,2011,October,21,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.68,0.0,22,144,166,949,4036,4985
6609,2011-10-07,Winter,2011,October,22,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.68,0.0,27,119,146,949,4036,4985
6610,2011-10-07,Winter,2011,October,23,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.63,0.0,23,113,136,949,4036,4985
6611,2011-10-08,Winter,2011,October,0,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.48,0.4697,0.72,0.0,17,72,89,2235,3174,5409
6612,2011-10-08,Winter,2011,October,1,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.82,0.0,14,51,65,2235,3174,5409
6613,2011-10-08,Winter,2011,October,2,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.82,0.0,4,41,45,2235,3174,5409
6614,2011-10-08,Winter,2011,October,3,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.88,0.0,4,16,20,2235,3174,5409
6615,2011-10-08,Winter,2011,October,4,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.42,0.4242,0.94,0.1343,3,7,10,2235,3174,5409
6616,2011-10-08,Winter,2011,October,5,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.42,0.4242,0.88,0.1045,1,7,8,2235,3174,5409
6617,2011-10-08,Winter,2011,October,6,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.42,0.4242,0.94,0.0,6,16,22,2235,3174,5409
6618,2011-10-08,Winter,2011,October,7,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.42,0.4242,0.94,0.0896,27,46,73,2235,3174,5409
6619,2011-10-08,Winter,2011,October,8,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.82,0.0,14,89,103,2235,3174,5409
6620,2011-10-08,Winter,2011,October,9,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.77,0.0,54,163,217,2235,3174,5409
6621,2011-10-08,Winter,2011,October,10,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.52,0.5,0.77,0.0,120,217,337,2235,3174,5409
6622,2011-10-08,Winter,2011,October,11,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.58,0.5455,0.56,0.0,176,221,397,2235,3174,5409
6623,2011-10-08,Winter,2011,October,12,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.62,0.6212,0.35,0.0,191,255,446,2235,3174,5409
6624,2011-10-08,Winter,2011,October,13,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.62,0.6212,0.46,0.1045,256,229,485,2235,3174,5409
6625,2011-10-08,Winter,2011,October,14,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.62,0.6212,0.5,0.0896,251,214,465,2235,3174,5409
6626,2011-10-08,Winter,2011,October,15,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.66,0.6212,0.39,0.0,262,234,496,2235,3174,5409
6627,2011-10-08,Winter,2011,October,16,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.64,0.6212,0.44,0.0896,221,230,451,2235,3174,5409
6628,2011-10-08,Winter,2011,October,17,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.62,0.6212,0.5,0.1343,174,219,393,2235,3174,5409
6629,2011-10-08,Winter,2011,October,18,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.6212,0.46,0.1045,135,224,359,2235,3174,5409
6630,2011-10-08,Winter,2011,October,19,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.68,0.1343,76,172,248,2235,3174,5409
6631,2011-10-08,Winter,2011,October,20,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.52,0.5,0.77,0.1045,78,124,202,2235,3174,5409
6632,2011-10-08,Winter,2011,October,21,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.52,0.5,0.77,0.0,54,133,187,2235,3174,5409
6633,2011-10-08,Winter,2011,October,22,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.77,0.0,45,104,149,2235,3174,5409
6634,2011-10-08,Winter,2011,October,23,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.48,0.4697,0.88,0.0,52,90,142,2235,3174,5409
6635,2011-10-09,Winter,2011,October,0,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.88,0.0896,46,83,129,2397,3114,5511
6636,2011-10-09,Winter,2011,October,1,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.88,0.0,15,63,78,2397,3114,5511
6637,2011-10-09,Winter,2011,October,2,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.88,0.0,20,35,55,2397,3114,5511
6638,2011-10-09,Winter,2011,October,3,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.88,0.0,10,20,30,2397,3114,5511
6639,2011-10-09,Winter,2011,October,4,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.88,0.0,7,7,14,2397,3114,5511
6640,2011-10-09,Winter,2011,October,5,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.88,0.0,1,14,15,2397,3114,5511
6641,2011-10-09,Winter,2011,October,6,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.88,0.0,7,14,21,2397,3114,5511
6642,2011-10-09,Winter,2011,October,7,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.86,0.0,18,26,44,2397,3114,5511
6643,2011-10-09,Winter,2011,October,8,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.88,0.0,25,82,107,2397,3114,5511
6644,2011-10-09,Winter,2011,October,9,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.77,0.0,66,119,185,2397,3114,5511
6645,2011-10-09,Winter,2011,October,10,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.68,0.0896,155,210,365,2397,3114,5511
6646,2011-10-09,Winter,2011,October,11,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.62,0.6212,0.53,0.0896,189,234,423,2397,3114,5511
6647,2011-10-09,Winter,2011,October,12,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.64,0.6212,0.44,0.0896,212,243,455,2397,3114,5511
6648,2011-10-09,Winter,2011,October,13,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.66,0.6212,0.44,0.0896,225,193,418,2397,3114,5511
6649,2011-10-09,Winter,2011,October,14,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.68,0.6364,0.47,0.1642,272,228,500,2397,3114,5511
6650,2011-10-09,Winter,2011,October,15,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.68,0.6364,0.51,0.1642,198,209,407,2397,3114,5511
6651,2011-10-09,Winter,2011,October,16,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.66,0.6212,0.5,0.1343,223,247,470,2397,3114,5511
6652,2011-10-09,Winter,2011,October,17,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.62,0.6061,0.61,0.1045,208,230,438,2397,3114,5511
6653,2011-10-09,Winter,2011,October,18,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.64,0.6212,0.5,0.1045,186,228,414,2397,3114,5511
6654,2011-10-09,Winter,2011,October,19,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.73,0.0896,116,186,302,2397,3114,5511
6655,2011-10-09,Winter,2011,October,20,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.73,0.1045,59,134,193,2397,3114,5511
6656,2011-10-09,Winter,2011,October,21,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.83,0.1045,53,120,173,2397,3114,5511
6657,2011-10-09,Winter,2011,October,22,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.52,0.5,0.94,0.0,48,104,152,2397,3114,5511
6658,2011-10-09,Winter,2011,October,23,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.88,0.1045,38,85,123,2397,3114,5511
6659,2011-10-10,Winter,2011,October,0,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.94,0.0,11,42,53,1514,3603,5117
6660,2011-10-10,Winter,2011,October,1,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.48,0.4697,0.88,0.0,4,30,34,1514,3603,5117
6661,2011-10-10,Winter,2011,October,2,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.48,0.4697,0.88,0.0,4,15,19,1514,3603,5117
6662,2011-10-10,Winter,2011,October,3,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.88,0.0,2,9,11,1514,3603,5117
6663,2011-10-10,Winter,2011,October,4,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.94,0.0,2,4,6,1514,3603,5117
6664,2011-10-10,Winter,2011,October,5,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.94,0.0,2,19,21,1514,3603,5117
6665,2011-10-10,Winter,2011,October,6,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.94,0.0,5,39,44,1514,3603,5117
6666,2011-10-10,Winter,2011,October,7,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.88,0.0,12,102,114,1514,3603,5117
6667,2011-10-10,Winter,2011,October,8,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.52,0.5,0.83,0.0,27,227,254,1514,3603,5117
6668,2011-10-10,Winter,2011,October,9,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.77,0.0,58,161,219,1514,3603,5117
6669,2011-10-10,Winter,2011,October,10,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.73,0.1642,107,158,265,1514,3603,5117
6670,2011-10-10,Winter,2011,October,11,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.62,0.6061,0.69,0.0896,139,183,322,1514,3603,5117
6671,2011-10-10,Winter,2011,October,12,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.7,0.6515,0.48,0.0896,164,201,365,1514,3603,5117
6672,2011-10-10,Winter,2011,October,13,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.72,0.6515,0.37,0.0,146,219,365,1514,3603,5117
6673,2011-10-10,Winter,2011,October,14,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.74,0.6515,0.37,0.0,147,223,370,1514,3603,5117
6674,2011-10-10,Winter,2011,October,15,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.72,0.6515,0.42,0.1045,130,254,384,1514,3603,5117
6675,2011-10-10,Winter,2011,October,16,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.7,0.6364,0.45,0.0896,154,248,402,1514,3603,5117
6676,2011-10-10,Winter,2011,October,17,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.66,0.6212,0.54,0.1045,125,334,459,1514,3603,5117
6677,2011-10-10,Winter,2011,October,18,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.64,0.6212,0.53,0.0,108,365,473,1514,3603,5117
6678,2011-10-10,Winter,2011,October,19,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.58,0.5455,0.78,0.0896,69,267,336,1514,3603,5117
6679,2011-10-10,Winter,2011,October,20,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.5909,0.73,0.0,37,188,225,1514,3603,5117
6680,2011-10-10,Winter,2011,October,21,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.88,0.0896,27,148,175,1514,3603,5117
6681,2011-10-10,Winter,2011,October,22,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.88,0.0896,22,104,126,1514,3603,5117
6682,2011-10-10,Winter,2011,October,23,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.88,0.1045,12,63,75,1514,3603,5117
6683,2011-10-11,Winter,2011,October,0,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.88,0.0,14,16,30,667,3896,4563
6684,2011-10-11,Winter,2011,October,1,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.52,0.5,0.94,0.0896,2,9,11,667,3896,4563
6685,2011-10-11,Winter,2011,October,2,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.52,0.5,0.94,0.1343,1,4,5,667,3896,4563
6686,2011-10-11,Winter,2011,October,3,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.52,0.5,0.88,0.1045,2,1,3,667,3896,4563
6687,2011-10-11,Winter,2011,October,4,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.52,0.5,0.88,0.1343,0,5,5,667,3896,4563
6688,2011-10-11,Winter,2011,October,5,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.52,0.5,0.88,0.0,0,20,20,667,3896,4563
6689,2011-10-11,Winter,2011,October,6,0,Tuesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.52,0.5,0.83,0.0896,9,114,123,667,3896,4563
6690,2011-10-11,Winter,2011,October,7,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.52,0.5,0.88,0.0896,19,333,352,667,3896,4563
6691,2011-10-11,Winter,2011,October,8,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.56,0.5303,0.83,0.1045,31,375,406,667,3896,4563
6692,2011-10-11,Winter,2011,October,9,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.5909,0.69,0.0,40,195,235,667,3896,4563
6693,2011-10-11,Winter,2011,October,10,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.5909,0.69,0.1343,38,111,149,667,3896,4563
6694,2011-10-11,Winter,2011,October,11,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.5909,0.73,0.1642,31,92,123,667,3896,4563
6695,2011-10-11,Winter,2011,October,12,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.5909,0.73,0.1642,51,130,181,667,3896,4563
6696,2011-10-11,Winter,2011,October,13,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.5909,0.73,0.194,42,138,180,667,3896,4563
6697,2011-10-11,Winter,2011,October,14,0,Tuesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.6,0.5909,0.73,0.1045,54,117,171,667,3896,4563
6698,2011-10-11,Winter,2011,October,15,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.5758,0.78,0.1642,36,139,175,667,3896,4563
6699,2011-10-11,Winter,2011,October,16,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.5909,0.73,0.1642,63,257,320,667,3896,4563
6700,2011-10-11,Winter,2011,October,17,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.5758,0.78,0.2537,70,534,604,667,3896,4563
6701,2011-10-11,Winter,2011,October,18,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.5758,0.78,0.2239,46,493,539,667,3896,4563
6702,2011-10-11,Winter,2011,October,19,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.58,0.5455,0.83,0.2239,33,285,318,667,3896,4563
6703,2011-10-11,Winter,2011,October,20,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.58,0.5455,0.83,0.2239,31,203,234,667,3896,4563
6704,2011-10-11,Winter,2011,October,21,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.58,0.5455,0.78,0.194,17,158,175,667,3896,4563
6705,2011-10-11,Winter,2011,October,22,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.56,0.5303,0.83,0.194,27,120,147,667,3896,4563
6706,2011-10-11,Winter,2011,October,23,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.56,0.5303,0.83,0.2836,10,47,57,667,3896,4563
6707,2011-10-12,Winter,2011,October,0,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.56,0.5303,0.83,0.1343,2,23,25,217,2199,2416
6708,2011-10-12,Winter,2011,October,1,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.56,0.5303,0.83,0.1343,2,8,10,217,2199,2416
6709,2011-10-12,Winter,2011,October,2,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.56,0.5303,0.83,0.2836,0,2,2,217,2199,2416
6710,2011-10-12,Winter,2011,October,3,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.2985,0,2,2,217,2199,2416
6711,2011-10-12,Winter,2011,October,4,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.3881,1,6,7,217,2199,2416
6712,2011-10-12,Winter,2011,October,5,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.88,0.3284,0,22,22,217,2199,2416
6713,2011-10-12,Winter,2011,October,6,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.88,0.2537,5,107,112,217,2199,2416
6714,2011-10-12,Winter,2011,October,7,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.88,0.3881,15,244,259,217,2199,2416
6715,2011-10-12,Winter,2011,October,8,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.88,0.3881,27,377,404,217,2199,2416
6716,2011-10-12,Winter,2011,October,9,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.88,0.4478,14,183,197,217,2199,2416
6717,2011-10-12,Winter,2011,October,10,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.88,0.3881,15,98,113,217,2199,2416
6718,2011-10-12,Winter,2011,October,11,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.3284,18,102,120,217,2199,2416
6719,2011-10-12,Winter,2011,October,12,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.88,0.3284,9,53,62,217,2199,2416
6720,2011-10-12,Winter,2011,October,13,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.88,0.2239,25,76,101,217,2199,2416
6721,2011-10-12,Winter,2011,October,14,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.2836,8,70,78,217,2199,2416
6722,2011-10-12,Winter,2011,October,15,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.2537,3,42,45,217,2199,2416
6723,2011-10-12,Winter,2011,October,16,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.56,0.5303,0.88,0.2239,5,50,55,217,2199,2416
6724,2011-10-12,Winter,2011,October,17,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.2239,16,235,251,217,2199,2416
6725,2011-10-12,Winter,2011,October,18,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.1343,11,161,172,217,2199,2416
6726,2011-10-12,Winter,2011,October,19,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.1343,7,102,109,217,2199,2416
6727,2011-10-12,Winter,2011,October,20,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.1045,9,81,90,217,2199,2416
6728,2011-10-12,Winter,2011,October,21,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,1.0,0.1045,9,74,83,217,2199,2416
6729,2011-10-12,Winter,2011,October,22,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.0896,3,40,43,217,2199,2416
6730,2011-10-12,Winter,2011,October,23,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,0.94,0.0896,13,41,54,217,2199,2416
6731,2011-10-13,Winter,2011,October,0,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.94,0.1343,1,14,15,290,2623,2913
6732,2011-10-13,Winter,2011,October,1,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.94,0.0,3,9,12,290,2623,2913
6733,2011-10-13,Winter,2011,October,2,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.94,0.0,0,4,4,290,2623,2913
6734,2011-10-13,Winter,2011,October,3,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,1.0,0.194,2,4,6,290,2623,2913
6735,2011-10-13,Winter,2011,October,4,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,1.0,0.1045,2,5,7,290,2623,2913
6736,2011-10-13,Winter,2011,October,5,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,1.0,0.1045,1,16,17,290,2623,2913
6737,2011-10-13,Winter,2011,October,6,0,Thursday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,1.0,0.0896,1,51,52,290,2623,2913
6738,2011-10-13,Winter,2011,October,7,0,Thursday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,1.0,0.1343,5,76,81,290,2623,2913
6739,2011-10-13,Winter,2011,October,8,0,Thursday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.54,0.5152,1.0,0.0896,10,199,209,290,2623,2913
6740,2011-10-13,Winter,2011,October,9,0,Thursday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.56,0.5303,1.0,0.1045,3,106,109,290,2623,2913
6741,2011-10-13,Winter,2011,October,10,0,Thursday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.56,0.5303,1.0,0.1343,16,53,69,290,2623,2913
6742,2011-10-13,Winter,2011,October,11,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.62,0.5758,0.83,0.0,8,76,84,290,2623,2913
6743,2011-10-13,Winter,2011,October,12,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.62,0.5606,0.88,0.0,10,95,105,290,2623,2913
6744,2011-10-13,Winter,2011,October,13,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.64,0.5758,0.83,0.1642,20,142,162,290,2623,2913
